date,National,Labour,Green,ACT,NZ First,Te Pāti Māori,TOP
2024-10-28,34.14384423097403,30.418599284802315,11.222474803286248,9.199154434097158,6.506161892281807,4.533934567515982,2.1034479926600262
2024-10-29,34.12671181980883,30.411148725446747,11.198807135268657,9.22199364166941,6.492481254757362,4.583690874378445,2.08316250179339
2024-10-30,34.107492682931074,30.39968940200647,11.177906241157176,9.244848844041814,6.478731270924284,4.634128785579259,2.062779797264165
2024-10-31,34.08638400159384,30.384190490765267,11.159797146169703,9.26774744670269,6.46495318381489,4.6849790952737544,2.042372699851796
2024-11-01,34.06361084593834,30.364686034544572,11.144432044805745,9.29074069556595,6.451185028101216,4.735994379803378,2.0219904554695165
2024-11-02,34.03941704733895,30.34126707756627,11.131700768390536,9.313898300325523,6.4374623035892755,4.786951538350123,2.0016580685325223
2024-11-03,34.01405681689147,30.314073021353277,11.121442687010083,9.33730247391757,6.423818873428441,4.837652211393156,1.98137764216669
2024-11-04,33.98778747715518,30.283283010410937,11.113458934771689,9.361041880960025,6.41028795143212,4.887921548994226,1.9611314007198022
2024-11-05,33.96086346717186,30.249107925034462,11.107524094017867,9.385205892499677,6.396903055787779,4.937605861626442,1.9408859373271272
2024-11-06,33.93353161461111,30.21178331958499,11.103396750105793,9.40987943477881,6.383698829588061,4.986569669368439,1.9205971813025227
2024-11-07,33.90602755504853,30.17156343433988,11.100828586493112,9.435138614804426,6.370711656525276,5.034692595250405,1.9002156033483169
2024-11-08,33.87857311611016,30.128716247754483,11.099571901715457,9.461047216518535,6.3579800284483845,5.081866449844344,1.879691247839139
2024-11-09,33.85137446505252,30.083519429892096,11.099385584063675,9.48765409277627,6.345544647452582,5.127992747054986,1.8589782762307627
2024-11-10,33.82462083037399,30.036257003196855,11.100039677639156,9.514991429652138,6.333448267247746,5.17298078973329,1.8380388039308293
2024-11-11,33.79848363910312,29.987216504377017,11.101318723764633,9.543073827511261,6.3217352961882,5.2167463766441475,1.8168459017382972
2024-11-12,33.77311595098266,29.936686459431527,11.103024076384386,9.571898123486154,6.310451197576032,5.259211113280356,1.7953857061324738
2024-11-13,33.74865211088262,29.88495402144146,11.1049753811144,9.601443868398862,6.299641731976697,5.300302258644744,1.7736586394226994
2024-11-14,33.72520757607899,29.832302667779953,11.107011385334575,9.631674364570602,6.289352091689648,5.339953007149182,1.7516797832421178
2024-11-15,33.70287890249935,29.779009901991532,11.10899021906153,9.662538167288185,6.279625979567121,5.378103086991694,1.729478480343087
2024-11-16,33.681743892499746,29.72534494998467,11.110789258724722,9.693970950901354,6.270504683420102,5.414699551223473,1.7070972630993866
2024-11-17,33.6618619164018,29.671566476536192,11.112304661629269,9.725897640335894,6.262026193647145,5.449697642636944,1.6845902245291
2024-11-18,33.6432744220187,29.617920374297316,11.113450639346828,9.758234710420647,6.25422440587262,5.483061626140311,1.662020959886182
2024-11-19,33.62600564241366,29.564637692808226,11.11415852382008,9.790892559209274,6.24712844276188,5.514765500137703,1.6394602139090118
2024-11-20,33.60859914508042,29.510990907721617,11.113945696593989,9.82376860103322,6.238757430878907,5.5487456735443335,1.6128201338402017
2024-11-21,33.59700735547559,29.45599715273718,11.112254540722805,9.859315859792742,6.232159473831076,5.5774962627640745,1.592721333457922
2024-11-22,33.58031347394597,29.406686862156562,11.110039984735625,9.894237511509033,6.2289459897863075,5.605480709595964,1.5677460322780978
2024-11-23,33.56856247861473,29.357118468079218,11.10920913650696,9.926502962243596,6.225106984418738,5.629470713239509,1.5468269435438384
2024-11-24,33.5579842806238,29.308767053711858,11.107700976895735,9.958743413964253,6.221990556118399,5.651998088703536,1.526155748864305
2024-11-25,33.54853032803804,29.261744695306803,11.1055430392113,9.99086083613834,6.219598560138005,5.673071642161473,1.5058153474865428
2024-11-26,33.54014409679036,29.216144582758055,11.102767397276901,10.022765749939873,6.217926758031666,5.692711777579242,1.4858790471046395
2024-11-27,33.52503074456282,29.174902413164393,11.098321349948398,10.055973441873544,6.220364232992327,5.710018789744514,1.4705305218067295
2024-11-28,33.51682486587721,29.133104487769522,11.094179511862869,10.087518236451123,6.220879571836972,5.726641736978479,1.4525601761274833
2024-11-29,33.50910112657662,29.093081056819784,11.089486393845153,10.11868730771823,6.222240115458347,5.741888665391358,1.435366393418682
2024-11-30,33.50118531037375,29.05838876455634,11.081834647089272,10.146092399075359,6.228533393705951,5.756703445096906,1.416553341951966
2024-12-01,33.49383911281202,29.023010603670635,11.075565414021943,10.175523601953879,6.23259159462377,5.769511426874593,1.4006247244071959
2024-12-02,33.486441300880884,28.98980477185738,11.068714328167866,10.204263807831156,6.237759796781342,5.781108998681858,1.385593931791573
2024-12-03,33.478319718766855,28.964480946776415,11.064913302070382,10.230708646978025,6.241057388972185,5.789226278558558,1.371518240628272
2024-12-04,33.47006272274965,28.937419374545257,11.057819655229732,10.257416459371528,6.247904660689001,5.797949744890748,1.358456784601554
2024-12-05,33.461025387760515,28.913254942607367,11.05034919670372,10.283107020477352,6.255946387115011,5.805461755214939,1.346472754856133
2024-12-06,33.45091227770736,28.892234784822907,11.042526667546444,10.307670512518238,6.265274414530321,5.811772113069268,1.3356356209227085
2024-12-07,33.43939411773912,28.87465456011241,11.034375103161564,10.330979326110416,6.275999005311775,5.8168794550861485,1.3260232711764894
2024-12-08,33.42610452073337,28.860866982773757,11.025916380420277,10.352883356044593,6.288250329576906,5.820769462808856,1.3177239443666613
2024-12-09,33.410637436657765,28.851289883302424,11.01717210347722,10.373205118943904,6.3021792675978245,5.823413288154119,1.3108377860015992
2024-12-10,33.39254601084685,28.84641302126079,11.008164883429263,10.391734951676272,6.317957146608966,5.824766328545257,1.3054778149533859
2024-12-11,33.37134377607119,28.846802528305123,10.998920064449406,10.408226696733442,6.335773920982043,5.824767549124645,1.3017700285209468
2024-12-12,33.34650936618011,28.85310144531013,10.989467935228992,10.42239447276305,6.355834186884837,5.82333962282559,1.2998523139812974
2024-12-13,33.317496189759524,28.86602436517177,10.979846432840185,10.433911359632312,6.378350324708847,5.8203902377038395,1.2998717823769463
2024-12-14,33.28374867340321,28.886343775804395,10.97010428877011,10.442411076417374,6.403532024061352,5.815814990563506,1.3019801141022518
2024-12-15,33.24472666897959,28.914865447495092,10.960304476647165,10.447493950999714,6.43157152536379,5.80950232194098,1.3063265320918114
2024-12-16,33.19993927003458,28.95239032568911,10.950527694517543,10.44873859102959,6.46262418459482,5.801340913262704,1.3130481304786288
2024-12-17,33.1489884271981,28.999661136009777,10.940875456680638,10.445720550407566,6.4967845139012965,5.791229815786911,1.3222575198607358
2024-12-18,33.091621241671334,29.05729355831166,10.931472201731141,10.438038800224605,6.534058727703024,5.779091265324649,1.3340281311368865
2024-12-19,33.027787609045134,29.125694564564782,10.922465686651737,10.425349827105652,6.574336017875314,5.7648856282137,1.348378047896129
2024-12-20,32.95248510882017,29.21235585782547,10.926553994089927,10.40635050233291,6.616465754369995,5.743108668036872,1.3643977191957486
2024-12-21,32.870708285504975,29.298959233150622,10.922617011756014,10.382480542185323,6.661650879964215,5.731906262958045,1.3833180993657903
2024-12-22,32.78888055852754,29.41491987188597,10.917093720631797,10.34968401685089,6.703302508667046,5.702261384795828,1.408134308960561
2024-12-23,32.70415720929967,29.528777990244766,10.91553376012021,10.315166050909227,6.749169712719975,5.676059739484621,1.431537623704528
2024-12-24,32.596973165779104,29.643970498225798,10.918136651040724,10.281881037977215,6.79562417890793,5.6595551962278225,1.4555753198745174
2024-12-25,32.51323187540508,29.77151116126083,10.92044426694281,10.238028149619476,6.839407276235131,5.628484234842833,1.4812756211407345
2024-12-26,32.44170566472771,29.898891204390942,10.92275369578165,10.198544902365322,6.881342258902094,5.586008960849344,1.5024956394511138
2024-12-27,32.35490828972511,30.03644390284255,10.941740557161694,10.149068447578326,6.915833206610518,5.544540858800839,1.5288034610152725
2024-12-28,32.277511107868214,30.16517017222409,10.953938122371598,10.099594103842803,6.9483435735154355,5.512544925822253,1.553802930490578
2024-12-29,32.20647830369065,30.289038085495882,10.968657645933359,10.050937038403152,6.975800171795965,5.480664573378694,1.5771091742495158
2024-12-30,32.142770952560056,30.40630713082797,10.985764905296994,10.003987211905548,6.997828533971309,5.449184890781976,1.5983358065807687
2024-12-31,32.086959940305555,30.515700683633476,11.005091280448939,9.959473475055873,7.014272818348753,5.418308140666346,1.6172026505717514
2025-01-01,32.03924146483218,30.61642514852291,11.026451712664445,9.917940355802061,7.025174498503768,5.3881485235658575,1.633540623668198
2025-01-02,31.99948454749187,30.708140412269596,11.049660819582593,9.87974636127308,7.030736630376231,5.358736072342046,1.6472866158587993
2025-01-03,31.967297670036412,30.790895818510894,11.074545458586822,9.845079321107836,7.031281359998477,5.3300272910342725,1.6584708151679066
2025-01-04,31.94210194998341,30.865047664049722,11.100953015244405,9.813982748429465,7.027207441696713,5.301919719261576,1.6671994795796568
2025-01-05,31.92320089758382,30.931172397508497,11.128755524708172,9.786387262928514,7.018952606831215,5.274267841933916,1.6736360222040534
2025-01-06,31.909840378616856,30.989985902701417,11.157850275832615,9.762142246450521,7.0069634429196475,5.24689839335508,1.6779826972288572
2025-01-07,31.901255826976527,31.042275005864756,11.18815779135575,9.741044458713139,6.9916735686088565,5.219623846743908,1.6804644099111308
2025-01-08,31.896706384444556,31.08884368423356,11.219618091026812,9.722861849067483,6.973489578577677,5.192253540599809,1.6813154341595014
2025-01-09,31.895497314079453,31.130473829663856,11.2521860205982,9.707351994662666,6.952783501850773,5.164602379020823,1.680769229450842
2025-01-10,31.898628777953995,31.171819744081855,11.287078906833061,9.692219300536001,6.9333438093967095,5.131507101142341,1.6790511478219294
